Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud,hour,day_of_week,is_night,age,distance_km,amt_zscore_in_category,city_pop_log,synth_delivery_confirmed,synth_device_ip_match,synth_prior_dispute_count,synth_dispute_reason,synth_days_to_dispute
9055,2019-01-06 17:57:28,4474324669797121,fraud_Rau-Grant,kids_pets,37.17,Matthew,Russell,M,168 Michael Coves Suite 343,June Lake,CA,93529,37.7773,-119.0825,633,Health service manager,1927-09-09,04b6ceb193dd4c8ef90ef9d4710e5a73,1325872648,38.424495,-118.779948,0,17,6,0,91,76.67972398172729,-0.39719688182128565,6.452048954437226,0,True,0,product_not_as_described,7.2
9056,2019-01-06 17:57:31,4191109180926792,"fraud_Haley, Batz and Auer",health_fitness,33.57,Jennifer,Spencer,F,477 Wheeler Burg,Amanda,OH,43102,39.6251,-82.7552,4512,Farm manager,1992-10-03,6fff08fb1f81087f677b19e8c817472c,1325872651,40.019079,-82.17239599999999,0,17,6,0,26,66.30569067166147,-0.44699098841228524,8.414717399827001,,True,0,duplicate_charge,9.1
9057,2019-01-06 17:58:12,5456712664803820,"fraud_Reichel, Bradtke and Blanda",travel,2.92,Pamela,Matthews,F,36659 Smith Club Apt. 080,Llano,NM,87543,36.1486,-105.6648,247,Architectural technologist,1961-10-24,b2cd03a044a101d127de6c68526fdf87,1325872692,35.464811,-105.649704,0,17,6,0,57,76.0460532519345,-0.2970242169960268,5.5134287461649825,0,True,0,product_not_as_described,3.4
9058,2019-01-06 17:59:35,675990301623,"fraud_Larkin, Stracke and Greenfelder",entertainment,194.68,Amanda,Spencer,F,6682 Green Forks,Ogdensburg,NJ,7439,41.0767,-74.5982,2456,Senior tax professional/tax inspector,1994-03-13,7ab719127e51638ab611355cc55e5e94,1325872775,41.218254,-75.27776899999999,0,17,6,0,24,59.03825309901813,2.1959816820737816,7.806696372521179,1,True,0,product_not_as_described,6.1
9059,2019-01-06 18:00:02,4045036286570100739,"fraud_Schiller, Blanda and Johnson",home,28.97,Bianca,Scott,F,9588 Cox Rapid Apt. 257,Atglen,PA,19310,39.9458,-75.9703,3066,Product manager,1928-07-15,2d3d1b3230e48a2173b8ed394546dc70,1325872802,39.609098,-76.950579,0,18,6,0,90,91.75688077134386,-0.585586013244501,8.028455164114252,1,True,0,product_not_received,21.4
9060,2019-01-06 18:00:08,3500165543009955,fraud_Gerhold LLC,home,34.64,Ricky,Dunn,M,97689 Davis Point Apt. 967,Detroit,MI,48214,42.3669,-82.9938,673342,Health visitor,1983-09-02,26d6cc3415f10680085fb789a8e39224,1325872808,43.241833,-82.561275,0,18,6,0,35,103.48905790676437,-0.46674687097576056,13.420010137041869,1,True,0,credit_not_processed,5.5
9061,2019-01-06 18:00:56,213173753804333,fraud_Goyette-Gerhold,kids_pets,34.51,Joseph,Wagner,M,822 Austin Spur,North Judson,IN,46366,41.2244,-86.6966,5791,"Doctor, general practice",1959-10-07,de08d4a7f1cc527de6b9e7f759ddccd8,1325872856,40.88329,-87.154246,0,18,6,0,59,53.9557611633207,-0.45378221413863434,8.664232934065552,1,True,1,credit_not_processed,12.3
9062,2019-01-06 18:01:08,343746486082492,fraud_Bashirian Group,shopping_net,2.6,Jeffrey,Munoz,M,836 Stephanie Union,Cedar,MI,49621,44.8605,-85.8138,3096,"Social research officer, government",1975-10-11,2229afe8278a40a3b9376cbb9b4880cc,1325872868,44.989796000000005,-86.451296,0,18,6,0,43,52.208068492569375,-0.4292533291280896,8.038189179973203,1,True,0,product_not_received,13.2
9063,2019-01-06 18:01:21,30118423745458,fraud_Schmidt-Larkin,home,29.68,Jared,Velazquez,M,01479 Murray Circle,Matawan,NJ,7747,40.4109,-74.238,30770,Drilling engineer,1993-04-29,140884dd185d500b3ba8bd8fd4c4709c,1325872881,40.296646,-74.724532,0,18,6,0,25,43.14043460258902,-0.57070492135547,10.33432796697552,1,True,0,unauthorized_transaction,23.1
9064,2019-01-06 18:02:16,6011367958204270,fraud_Erdman-Ebert,personal_care,89.98,Tammy,Ayers,F,1652 James Mews,Hinckley,OH,44233,41.2419,-81.7453,7646,Medical sales representative,1988-09-15,0ea2087a86d19d649ec7991abed33f71,1325872936,40.294213,-81.154544,0,18,6,0,30,116.53073912425327,0.8087287653320047,8.942068693044225,1,False,0,product_not_as_described,10.0
9065,2019-01-06 18:02:42,213153151785052,"fraud_Dare, Casper and Bartoletti",kids_pets,119.18,Rebecca,Conley,F,181 Moreno Light Apt. 215,Tomahawk,WI,54487,45.4963,-89.7273,9594,Seismic interpreter,1997-11-23,1a3b0d83ce0dc2133d3b9c3f11e2617f,1325872962,45.613186,-90.446025,0,18,6,0,21,57.45044604065969,1.3473757134214812,9.1689974084418,1,True,0,product_not_received,15.7
9066,2019-01-06 18:03:05,3595111028444131,"fraud_Torp, Muller and Borer",health_fitness,93.97,Jeffery,Sanders,M,5278 Sarah Station Apt. 009,Cardwell,MO,63829,36.0434,-90.2907,1120,Television floor manager,1957-04-17,4b716dcbe7fb2be2adde52b456ee7751,1325872985,35.162323,-91.254814,0,18,6,0,61,131.1322725471919,0.8769237856510367,7.02197642307216,1,True,0,product_not_received,22.4
9067,2019-01-06 18:03:11,213161231269724,"fraud_Hauck, Dietrich and Funk",kids_pets,78.05,Alyssa,Morgan,F,622 Robin Run Suite 764,Gadsden,AL,35901,34.048,-85.9246,67082,Physiological scientist,1963-02-09,5b4865f19d993e1680a0f5f67c89b4a2,1325872991,33.06685,-86.749091,0,18,6,0,55,133.18803780233577,0.47243033063480866,11.113685937656255,1,True,0,duplicate_charge,18.0
9068,2019-01-06 18:03:13,4446368897795790,fraud_Altenwerth-Kilback,home,74.48,Ryan,Joseph,M,8850 Jessica Center,Atlantic,VA,23303,37.9073,-75.5089,741,"Geologist, engineering",1986-08-17,63ddf3e1bef600d37ddc932a91e33559,1325872993,37.07827,-74.89546899999999,0,18,6,0,32,106.89583780601423,0.3682710175580341,6.60934924316738,1,True,0,product_not_received,21.1
9069,2019-01-06 18:03:23,6538441737335434,fraud_Sporer-Keebler,personal_care,1.92,Gina,Grimes,F,444 Robert Mews,Clarks Mills,PA,16114,41.3851,-80.1752,606,Energy manager,1997-09-22,7f0bfa3bee42ee281afdb2ec9af3dc06,1325873003,41.880332,-80.48362900000001,0,18,6,0,21,60.740898028856336,-0.9243172822717954,6.408528791059498,1,True,0,product_not_as_described,20.6
9070,2019-01-06 18:03:47,6535328428560433,"fraud_Zemlak, Tillman and Cremin",personal_care,36.67,Michelle,Beck,F,2887 Olson Road Suite 439,Minneapolis,MN,55428,45.0632,-93.3811,1022298,Analytical chemist,1967-10-28,6e15d880e8df77f12b24c9b8a61839ee,1325873027,44.265102,-93.739655,0,18,6,0,51,93.16453459295109,-0.2404273191303912,13.837564570558184,1,True,0,credit_not_processed,29.2
9071,2019-01-06 18:03:54,6011109736646996,fraud_Waelchi Inc,kids_pets,55.46,Rebecca,Erickson,F,594 Berry Lights Apt. 392,Wilmington,NC,28405,34.2651,-77.867,186140,English as a second language teacher,1983-02-08,acf41295e5119729cde39474b5127878,1325873034,33.974839,-77.905313,0,18,6,0,35,32.467675935967115,-0.00811954043620821,12.13425973002569,1,True,0,product_not_received,8.8
9072,2019-01-06 18:04:56,213125815021702,fraud_Pollich LLC,home,36.08,Adam,Kirk,M,40847 Stark Junctions,Big Indian,NY,12410,42.074,-74.453,397,Psychiatrist,1931-09-12,68a07f68b179b0b9ec9e56a7d764a6f4,1325873096,42.951733,-74.008993,0,18,6,0,87,104.1633359503138,-0.43656550151068374,5.986452005284438,1,False,0,product_not_as_described,30.2
9073,2019-01-06 18:05:51,6592243974328236,fraud_Gibson-Deckow,entertainment,87.4,Philip,Hart,M,97405 Vazquez Plains,Montgomery,AL,36111,32.3374,-86.2715,214703,"Chemist, analytical",1994-10-07,419ff8682961fb9f367f4f610c1d1b18,1325873151,31.367904,-85.34369699999999,0,18,6,0,24,138.9252403795454,0.4053109128925439,12.277015614340739,1,False,0,credit_not_processed,7.1
9074,2019-01-06 18:06:46,36913587729122,fraud_Schmidt-Larkin,home,154.81,Ana,Mccormick,F,4503 Patricia Route,Meridian,ID,83646,43.6498,-116.4306,84106,Intelligence analyst,1971-02-11,a0159fd2a1ba3b40a8b6dc2abcad1aa9,1325873206,42.880315,-115.572259,0,18,6,0,47,110.23183096303676,2.0519303294536093,11.339845076742208,1,False,0,duplicate_charge,4.9
9075,2019-01-06 18:07:12,3513506355699497,fraud_Waelchi Inc,kids_pets,76.94,Sarah,Adams,F,5654 Peterson Land,Ridgeland,MS,39157,32.4122,-90.1207,24645,"Scientist, clinical (histocompatibility and immunogenetics)",1966-05-29,d2272aabde1f1d1f41bdcad1ac0474fb,1325873232,32.891793,-89.727488,0,18,6,0,52,64.80052962388297,0.4488176543670429,10.112369894498068,1,True,0,product_not_received,20.2
9076,2019-01-06 18:08:33,30011465039817,"fraud_Wuckert, Wintheiser and Friesen",home,72.33,Lisa,Garcia,F,213 Gill Expressway,Chatham,NY,12037,42.3496,-73.5873,4015,Human resources officer,1971-10-14,fabe9fa268b4d12e3b70a9bcffc55501,1325873313,42.125338,-73.704561,0,18,6,0,47,26.740107502003863,0.3232085562039261,8.298041661371565,1,True,0,product_not_received,8.2
9077,2019-01-06 18:08:33,4538566639857,"fraud_Larson, Quitzon and Spencer",travel,1.35,Jerry,Kelly,M,3539 Mckenzie Stream,Fairview,NJ,7022,40.817,-74.0,13835,"Programmer, multimedia",1967-05-28,aff963bd806a2423fb7f6637596acae5,1325873313,41.057075,-74.85475100000001,0,18,6,0,51,76.60072654453006,-0.3029725896885497,9.53502917005706,1,True,2,duplicate_charge,12.0
9078,2019-01-06 18:09:01,3595192916105588,fraud_Fadel Inc,health_fitness,286.98,Dustin,Roberts,M,3283 James Station,Fayetteville,NC,28314,35.0583,-79.008,238602,"Scientist, research (maths)",1993-05-14,5bd54e08788c8e98cf0e59f86ff22f78,1325873341,36.050729,-78.059907,0,18,6,0,25,139.76223502353528,5.107532900584179,12.38255636191142,1,True,0,product_not_received,15.6
9079,2019-01-06 18:09:26,4467456915153312231,fraud_Watsica LLC,personal_care,6.35,Rita,Myers,F,75703 Hernandez Corner Suite 348,Tampa,FL,33620,28.06,-82.4079,717255,Waste management officer,1966-09-16,08053416c43926067f0a93046cb3262a,1325873366,28.646254,-81.901739,0,18,6,0,52,81.87054836881532,-0.8371336121504596,13.483188099092693,1,True,0,unauthorized_transaction,9.1
9080,2019-01-06 18:09:27,4294040533480516,"fraud_Turcotte, McKenzie and Koss",entertainment,65.69,Gail,Weaver,F,979 Stewart Lake,New Ellenton,SC,29809,33.413000000000004,-81.69,2206,Biomedical scientist,1986-12-31,36a0587f45dbe3b80e14e78df07ba454,1325873367,32.970527000000004,-81.596198,0,18,6,0,32,49.968994644823034,0.04293710231345483,7.699389406256737,1,True,0,product_not_received,14.0
9081,2019-01-06 18:09:43,30131826429364,"fraud_Hahn, Bahringer and McLaughlin",personal_care,116.75,Brianna,Foley,F,57256 Raymond Ports,Knoxville,TN,37932,35.9335,-84.1481,391389,"Designer, industrial/product",1994-04-22,36d29153711ef6d33c2c9b3c3f55bdb9,1325873383,34.942412,-84.172978,0,18,6,0,24,110.2270006800591,1.3355700405347497,12.877459784307556,1,True,0,duplicate_charge,14.3
9082,2019-01-06 18:09:53,4509142395811241,fraud_Fadel Inc,health_fitness,38.43,Margaret,Williams,F,165 Jerry Meadows Suite 460,Surrency,GA,31563,31.6489,-82.1982,1324,"Engineer, technical sales",1926-07-12,6dd6b0165bb232d722ce192a83d458ce,1325873393,31.36023,-81.240861,0,18,6,0,92,96.26859234103812,-0.34046407116149474,7.1891677384203225,,True,0,product_not_as_described,5.4
9083,2019-01-06 18:10:12,4462038234743679432,fraud_Nader-Maggio,personal_care,24.9,Kimberly,Bush,F,6027 Scott Meadows Suite 494,Dell City,TX,79837,31.924,-105.2099,579,Hydrogeologist,1945-11-26,95260e3db59f81a591f14d79475b9780,1325873412,31.384719,-105.075608,0,18,6,0,73,61.29769165544148,-0.47206429369655895,6.363028103540465,1,True,1,product_not_as_described,5.8
9084,2019-01-06 18:10:41,4292902571056973207,"fraud_Schuppe, Nolan and Hoeger",shopping_pos,166.65,Jeffrey,Smith,M,135 Joseph Mountains,Sula,MT,59871,45.8433,-113.8748,218,"Therapist, horticultural",1995-08-16,d5e230dbe8b85c4b8bf62fa7a69e3786,1325873441,45.449462,-113.581818,0,18,6,0,23,49.360849948178945,0.5085251881356968,5.389071729816501,1,True,0,duplicate_charge,33.0
9085,2019-01-06 18:12:04,3568255211412877,fraud_Kihn-Schuster,food_dining,54.83,Timothy,Gomez,M,707 Anthony Causeway,Leo,IN,46765,41.2249,-85.0301,5341,Biomedical engineer,1994-11-24,a19684b2d74f0ebb33dff4e46a223d96,1325873524,41.861077,-84.832548,0,18,6,0,24,72.62508553855966,0.1037642888796849,8.583355393669907,1,True,0,product_not_received,19.1
9086,2019-01-06 18:12:37,2475085306462014,fraud_Kuphal-Toy,food_dining,66.35,John,Miller,M,153 Mccullough Springs Apt. 857,Lamberton,MN,56152,44.2378,-95.2739,1507,Land/geomatics surveyor,1993-10-12,3fb57160c5be9a98678d1f5e07498313,1325873557,43.627954,-94.507255,0,18,6,0,25,91.47196646436878,0.3498760776344433,7.318539548567902,1,True,1,unauthorized_transaction,19.8
9087,2019-01-06 18:12:55,379141394109214,fraud_Fadel-Hilpert,health_fitness,49.51,Gerald,Anthony,M,252 Melissa Rapids Suite 944,Monetta,SC,29105,33.8084,-81.5956,1514,Chief Strategy Officer,1966-12-15,a2b891f114b206034495d032b35ea4f5,1325873575,33.204066999999995,-82.189472,0,18,6,0,52,86.87600606919058,-0.09760023512471322,7.323170717943469,,True,0,credit_not_processed,10.4
9088,2019-01-06 18:12:56,6550399784335736,fraud_Champlin-Casper,home,114.35,Harry,Mckee,M,95351 Sullivan Viaduct Apt. 239,Port Charlotte,FL,33981,26.9379,-82.2388,79008,Quantity surveyor,1984-08-31,91c9fa572208cc391fcefff3e52215d5,1325873576,26.010191,-82.14793,0,18,6,0,34,103.55227777795074,1.203917684622351,11.27731704901094,1,True,0,duplicate_charge,3.9
9089,2019-01-06 18:13:02,3513618443244549,fraud_Goyette-Gerhold,kids_pets,89.68,Amber,Perez,F,954 Reyes Ways,Fulton,SD,57340,43.7588,-97.8712,355,Financial adviser,1955-06-26,3f7403ad9b41aac6e14322ad0f8cf3c6,1325873582,42.868038,-98.318357,0,18,6,0,63,105.44808719076728,0.7198316144132917,5.87493073085203,1,True,0,product_not_received,14.2
9090,2019-01-06 18:13:47,4364010865167176,fraud_Gerlach Inc,shopping_net,4.78,Gary,Martinez,M,03512 Jackson Ports,Reno,NV,89512,39.5483,-119.7957,276896,Immunologist,1997-03-12,ac13906fcca4a1ad95c9ab8beb8bf89a,1325873627,40.518684,-119.427345,0,18,6,0,21,112.36655379241911,-0.4182911760362969,12.531400874864175,1,True,0,credit_not_processed,14.7
9091,2019-01-06 18:13:52,3540210836308425,fraud_Weber and Sons,food_dining,55.31,Steven,Yoder,M,94975 David Mews Apt. 316,Summerfield,TX,79085,34.7437,-102.5064,53,Fisheries officer,1992-06-19,595c9b6aa4fbb8e3df6e031584cc9f2e,1325873632,33.974444,-102.700883,0,18,6,0,26,87.38038324879004,0.11401894674446658,3.9889840465642745,1,True,0,product_not_received,20.8
9092,2019-01-06 18:14:43,4503101193493052864,fraud_Kub PLC,personal_care,21.23,Katherine,Tucker,F,670 Le Meadows Suite 250,Lakeland,FL,33811,27.9865,-82.0139,237282,Clothing/textile technologist,1979-07-03,78f0c3a2c71704c9e6b0912869eb9bb6,1325873683,28.477932,-82.381377,0,18,6,0,39,65.43756285804008,-0.5442909459189749,12.37700880058246,1,True,0,product_not_as_described,14.7
9093,2019-01-06 18:15:01,2720433095629877,fraud_Emmerich-Rau,personal_care,2.58,Mark,Wood,M,854 Walker Dale Suite 488,Bowdoin,ME,4287,44.0575,-69.9656,3224,"Engineer, electronics",1997-08-22,424243c9973f1dd50a35d842a60b27f7,1325873701,44.504793,-70.618258,0,18,6,0,21,71.924343848408,-0.911328293043786,8.078688229229872,1,True,0,product_not_received,23.8
9094,2019-01-06 18:15:09,3518758680062249,"fraud_Roberts, Daniel and Macejkovic",kids_pets,138.86,Antonio,Koch,M,8738 Richard Brooks,Moab,UT,84532,38.5677,-109.5271,9772,Location manager,1989-11-24,aa249e5f7d320c72b752637119739d5f,1325873709,39.118685,-109.44619,0,18,6,0,29,61.66614872630308,1.7660220818445718,9.187378760338836,1,True,0,duplicate_charge,5.5
9095,2019-01-06 18:15:42,3559160581764413,fraud_Botsford PLC,home,83.87,Allen,Bell,M,70147 Amanda Fields,Saint Bonaventure,NY,14778,42.2701,-78.6847,1453,Toxicologist,1974-02-15,b69458314b6a8d33a11f7a4fe9b739b8,1325873742,42.84173,-78.08959499999999,0,18,6,0,44,80.10035149730717,0.5650786976115565,7.282073658093465,1,True,1,product_not_received,6.1
9096,2019-01-06 18:16:11,180084695172649,fraud_Weber and Sons,food_dining,82.1,Holly,Mann,F,7644 Joseph Fields,Nokomis,IL,62075,39.3036,-89.2853,3458,Building surveyor,1985-12-08,4405ffbbc4c6d7a20e277774a42d5e68,1325873771,39.345525,-88.68859599999999,0,18,6,0,33,51.53781112893304,0.6863570388225896,8.148734808937169,1,True,0,product_not_received,14.5
9097,2019-01-06 18:17:26,4102003771126577611,fraud_Torp-Lemke,misc_pos,434.93,William,Fitzgerald,M,715 Courtney Pike Suite 932,Keller,TX,76248,32.9276,-97.2489,95035,Probation officer,1987-06-13,33fb16351232699684c9691c3ce02f15,1325873846,32.567715,-97.506269,0,18,6,0,31,46.6983084475517,3.403727351893058,11.462011046168678,1,True,0,product_not_as_described,18.7
9098,2019-01-06 18:17:36,5359543825610251,fraud_Jacobi and Sons,shopping_pos,4.3,Michael,Francis,M,1833 Jeanette Stravenue,Belgrade,MT,59714,45.7801,-111.1439,18182,"Engineer, drilling",1975-06-29,b1425a87dee9592fc0bdd8e80f2f2152,1325873856,46.731394,-111.244823,0,18,6,0,43,106.06325377910025,-0.3491192557917739,9.808242370619395,1,True,1,product_not_received,10.0
9099,2019-01-06 18:17:39,3567879740649740,"fraud_Brown, Homenick and Lesch",health_fitness,5.07,Tanya,Williams,F,566 Megan Well,Brownville,NY,13615,44.0577,-76.0196,1271,"Producer, radio",1958-08-14,ef327dc23aac6183047455e6ad1cf471,1325873859,44.333998,-75.56486899999999,0,18,6,0,60,47.51959935938884,-1.0716858735249455,7.148345743900068,0,True,0,duplicate_charge,5.4
9100,2019-01-06 18:17:43,4610050989831291,fraud_Schumm PLC,health_fitness,75.63,James,Lynch,M,5155 Mary Common Apt. 927,Utica,PA,16362,41.4798,-79.9403,1102,Garment/textile technologist,1989-07-08,77a87561d338a69211c18db251d63768,1325873863,41.654934,-79.304,0,18,6,0,29,56.40418623611727,0.47492714730134583,7.005789019253503,1,True,0,product_not_as_described,15.7
9101,2019-01-06 18:20:02,347073228412010,fraud_Fritsch and Sons,health_fitness,75.49,Ryan,Johnson,M,40178 Lisa Mission,Alva,WY,82711,44.6873,-104.4414,110,"Administrator, local government",1973-05-16,28cbd1e4f822baf1f8894d5a0e9738c1,1325874002,44.981353000000006,-103.538401,0,18,6,0,45,78.35264729620869,0.4718584706727222,4.709530201312334,1,True,0,unauthorized_transaction,19.0
9102,2019-01-06 18:21:29,3526826139003047,fraud_Parker-Kunde,personal_care,63.81,Nathan,Massey,M,5783 Evan Roads Apt. 465,Falmouth,MI,49632,44.2529,-85.01700000000001,1126,Furniture designer,1955-07-06,2a28d983e3c8873419dd1ee75d4cc40e,1325874089,43.415132,-84.05989100000001,0,18,6,0,63,120.71097177480004,0.29369566215472276,7.027314514039777,1,True,1,product_not_received,25.1
9103,2019-01-06 18:21:43,4378993458389626,"fraud_Haley, Batz and Auer",health_fitness,4.59,Travis,Hayes,M,1561 Chase Grove,Conway,NH,3818,43.9742,-71.1503,3807,Surgeon,1999-10-25,02588d30ca2be2425e821eb41a2895ed,1325874103,44.371999,-71.58751600000001,0,18,6,0,19,56.324335212226245,-1.0822070505373693,8.244859395911256,1,True,0,credit_not_processed,5.2
9104,2019-01-06 18:22:42,4555104582813474,fraud_Bednar Inc,travel,531.37,Chris,Daniel,M,025 White Fork Apt. 633,Rock Glen,PA,18246,40.954,-76.1747,143,Health and safety adviser,1982-02-19,cf9bd38992dc5d09b180fdc90a2a0424,1325874162,40.458925,-75.491256,0,18,6,0,36,79.68200349102942,1.7051525660381672,4.969813299576001,1,True,0,product_not_as_described,21.4
9105,2019-01-06 18:24:06,2229378226512508,fraud_Rippin-VonRueden,health_fitness,72.63,Thomas,Hale,M,949 Smith Parkway,Cazenovia,WI,53924,43.4987,-90.2796,1360,Occupational hygienist,1984-11-06,accd15eb9420901c183f96ab11eb18d6,1325874246,43.082378000000006,-90.322759,0,18,6,0,34,46.42449888930585,0.4091697909736974,7.215975002651466,1,True,0,product_not_as_described,8.9
9106,2019-01-06 18:24:41,676372984911,"fraud_Nicolas, Hills and McGlynn",entertainment,28.25,Vicki,Mendoza,F,3645 Atkins Island Apt. 238,Esbon,KS,66941,39.7562,-98.4462,242,Tourism officer,1987-07-18,ca0fd79f6e016dcaaf688510493de9b3,1325874281,39.037723,-97.775706,0,18,6,0,31,98.49774569922685,-0.5819949782061715,5.493061443340548,1,True,0,product_not_received,22.3
9107,2019-01-06 18:25:50,5154903938030655,fraud_Bins-Howell,personal_care,21.59,Felicia,Combs,F,825 Martinez Springs Apt. 625,White Sulphur Springs,WV,24986,37.7827,-80.3129,5216,Community development worker,1993-10-05,aeece060850131ffc123a3536e3b95db,1325874350,38.380392,-80.328266,0,18,6,0,25,66.47392441278201,-0.537206042703697,8.559677803022392,1,True,0,credit_not_processed,40.9
9108,2019-01-06 18:25:55,4855488158131690372,"fraud_O'Connell, Botsford and Hand",home,86.87,Jeremy,Roberson,M,25887 Martin Inlet,Graniteville,VT,5654,44.1554,-72.4847,970,Agricultural consultant,1993-09-29,70183ab360b6240d04c2b755d5eb193c,1325874355,43.640214,-72.29655699999999,0,18,6,0,25,59.23630509267357,0.6279565506638001,6.878326468291325,1,True,1,unauthorized_transaction,13.2
9109,2019-01-06 18:27:49,3560697798177746,fraud_Baumbach Ltd,personal_care,50.99,Matthew,Young,M,8840 Miller Port Suite 645,Indian Wells,CA,92210,33.7163,-116.3381,4677,Learning mentor,1955-05-06,ef583a55d145e5c39fed4c50e40fc49d,1325874469,34.144606,-115.864554,0,18,6,0,63,64.62914672539362,0.04139438654399463,8.450625947144124,1,True,0,product_not_received,8.9
9110,2019-01-06 18:28:02,30434173205605,fraud_Berge-Ullrich,home,21.46,Kylie,Kirby,F,79816 Jackson Squares,Shedd,OR,97377,44.453,-123.1065,917,Radio broadcast assistant,1995-07-08,ecca6f71abb0a1814b76e10f13a42f6d,1325874482,44.141439,-122.887032,0,18,6,0,23,38.79792379749886,-0.7429902387186174,6.822197390620491,0,True,1,product_not_received,12.5
